hora,vendedor,comprador,kWh,precio,prima_vendedor,ahorro_comprador,en_piso,en_techo
463,Udenar,HUDN,0.14148738479400616,814.91,100.39378875443501,0.0,False,True
463,Udenar,Cesmag,0.1945119264047187,181.24716228036175,14.762903243804718,123.25497925592748,False,False
464,Udenar,Mariana,0.29706614182994745,105.35,0.0,210.78625159685748,True,False
464,Udenar,UCC,1.8028329705126698,814.91,1279.21816255697,0.0,False,True
464,Udenar,HUDN,2.1397816598941093,814.91,1518.303474594464,0.0,False,True
464,Udenar,Cesmag,2.1266114947583366,814.91,1508.9584522207251,0.0,False,True
465,Udenar,Mariana,1.5502458981788063,814.9099999997676,1099.9924795113934,3.602397800793233e-10,False,True
465,Udenar,UCC,1.1654985764043637,814.91,826.9911698734802,0.0,False,True
465,Udenar,HUDN,1.8374294806133873,105.35,0.0,1303.766462264035,True,False
465,Udenar,Cesmag,2.0426593781367766,105.35,0.0,1449.389388350731,True,False
466,Udenar,Mariana,1.2973573996768795,105.35,0.0,920.5529165147266,True,False
466,HUDN,Mariana,0.020617563227700236,105.35,0.0,14.629398163846979,True,False
466,Udenar,UCC,0.5352674367811121,814.91,379.8043624424059,0.0,False,True
466,HUDN,UCC,0.00850803828374973,814.91,6.036963644617457,0.0,False,True
466,Udenar,Cesmag,1.7734284785901924,105.35,0.0,1258.3539112684568,True,False
466,HUDN,Cesmag,0.028187750106953673,105.35,0.0,20.000899965890046,True,False
467,Udenar,Cesmag,0.45426455718281755,105.35,0.0,322.32795919464,True,False
467,Mariana,Cesmag,0.4541418044378892,105.35,0.0,322.2408587569486,True,False
467,UCC,Cesmag,0.4542249679952332,105.35,0.0,322.29986829069765,True,False
467,HUDN,Cesmag,0.45423533705073216,105.35,0.0,322.3072257577175,True,False
468,Udenar,Cesmag,0.44693071872185336,814.91,317.12416077627825,0.0,False,True
468,Mariana,Cesmag,0.4468960399062961,814.91,317.09955407591144,0.0,False,True
468,UCC,Cesmag,0.44692129808996256,814.91,317.1174762727138,0.0,False,True
468,HUDN,Cesmag,0.446918609948556,814.91,317.1155688750974,0.0,False,True
469,Udenar,Cesmag,0.4201457895343921,814.91,298.11864642202323,0.0,False,True
469,Mariana,Cesmag,0.42008425779327807,814.91,298.07498595979837,0.0,False,True
469,UCC,Cesmag,0.42009049712637553,814.91,298.079413140991,0.0,False,True
469,HUDN,Cesmag,0.42007945554599924,814.91,298.0715784772192,0.0,False,True
470,Udenar,Mariana,0.04016034008045781,814.91,28.29416439688494,0.0,False,True
470,Udenar,UCC,0.39093693526961043,814.91,275.42679900549865,0.0,False,True
470,Udenar,HUDN,1.4130600937120734,110.38,0.0,995.5432278229671,True,False
470,Udenar,Cesmag,1.7285426309378684,110.38,0.0,1217.8101397746564,True,False
